form,lang,count,per_thousand,stopword
sanguine,,4,0.012,no
sangwen,,4,0.012,no
sartayne,,4,0.012,no
sausflem,,4,0.012,no
sausfleme,,4,0.012,no
sawgh,,4,0.012,no
sawterye,,4,0.012,no
scarcely,,4,0.012,no
schamefastnesse,,4,0.012,no
schave,,4,0.012,no
scheef,,4,0.012,no
scheparde,,4,0.012,no
schorne,,4,0.012,no
schoures,,4,0.012,no
sclender,,4,0.012,no
sclendir,,4,0.012,no
seede,,4,0.012,no
seeth,,4,0.012,no
sei,,4,0.012,no
seil,,4,0.012,no
seinte,,4,0.012,no
sekeman,,4,0.012,no
selk,,4,0.012,no
semelich,,4,0.012,no
semyth,,4,0.012,no
senden,,4,0.012,no
serteynly,,4,0.012,no
seruantes,,4,0.012,no
seruyd,,4,0.012,no
servise,,4,0.012,no
seyle,,4,0.012,no
shamefastnes,,4,0.012,no
shapyn,,4,0.012,no
shee,,4,0.012,no
sheperd,,4,0.012,no
shepperde,,4,0.012,no
shir,,4,0.012,no
shorn̄,,4,0.012,no
shryve,,4,0.012,no
sigh,,4,0.012,no
signyficauit,,4,0.012,no
sikerli,,4,0.012,no
sinfull,,4,0.012,no
sit,,4,0.012,no
sithea,,4,0.012,no
sithnes,,4,0.012,no
skallid,,4,0.012,no
sklendre,,4,0.012,no
slayne,,4,0.012,no
slendir,,4,0.012,no
slevys,,4,0.012,no
sleyght,,4,0.012,no
slotty,,4,0.012,no
smoþe,,4,0.012,no
soiling,,4,0.012,no
solemne,,4,0.012,no
somdeel,,4,0.012,no
somyno,,4,0.012,no
sondir,,4,0.012,no
sondrie,,4,0.012,no
soneday,,4,0.012,no
soothe,,4,0.012,no
sotelly,,4,0.012,no
soyling,,4,0.012,no
soþelye,,4,0.012,no
spaade,,4,0.012,no
spaine,,4,0.012,no
speede,,4,0.012,no
sqwyer,,4,0.012,no
stablis,,4,0.012,no
steep,,4,0.012,no
sterrys,,4,0.012,no
stiff,,4,0.012,no
stoode,,4,0.012,no
stoot,,4,0.012,no
storid,,4,0.012,no
stowt,,4,0.012,no
stowte,,4,0.012,no
strayte,,4,0.012,no
stremed,,4,0.012,no
strenght,,4,0.012,no
strondis,,4,0.012,no
stryk,,4,0.012,no
styff,,4,0.012,no
sumtime,,4,0.012,no
sumtyme,,4,0.012,no
sumwhat,,4,0.012,no
supper,,4,0.012,no
sustenaunce,,4,0.012,no
swyche,,4,0.012,no
sydes,,4,0.012,no
syknesse,,4,0.012,no
sytten,,4,0.012,no
takyl,,4,0.012,no
tapicere,,4,0.012,no
tapiser,,4,0.012,no
tapyser,,4,0.012,no
tareyng,,4,0.012,no
tawth,,4,0.012,no
teide,,4,0.012,no
theay,,4,0.012,no
theigh,,4,0.012,no
thencrece,,4,0.012,no
thesius,,4,0.012,no
thestaat,,4,0.012,no
thik,,4,0.012,no
thilk,,4,0.012,no
think,,4,0.012,no
tholde,,4,0.012,no
thouȝte,,4,0.012,no
thowh,,4,0.012,no
thumbe,,4,0.012,no
thunder,,4,0.012,no
thykke,,4,0.012,no
thynk,,4,0.012,no
tofte,,4,0.012,no
tomorwe,,4,0.012,no
tooke,,4,0.012,no
treis,,4,0.012,no
treuli,,4,0.012,no
trewli,,4,0.012,no
trewth,,4,0.012,no
trich,,4,0.012,no
triewly,,4,0.012,no
trouþe,,4,0.012,no
truely,,4,0.012,no
tucked,,4,0.012,no
tuckid,,4,0.012,no
tuckyd,,4,0.012,no
tweie,,4,0.012,no
twelfe,,4,0.012,no
twixe,,4,0.012,no
tyll,,4,0.012,no
tyng,,4,0.012,no
tyþes,,4,0.012,no
valet,,4,0.012,no
vauaso,,4,0.012,no
vauasoure,,4,0.012,no
vayle,,4,0.012,no
vel,,4,0.012,no
vitail,,4,0.012,no
vitailes,,4,0.012,no
vitayles,,4,0.012,no
vndirstond,,4,0.012,no
vntrue,,4,0.012,no
vouchesauff,,4,0.012,no
voyse,,4,0.012,no
vsed,,4,0.012,no
vtterli,,4,0.012,no
vylany,,4,0.012,no
vylonye,,4,0.012,no
wallette,,4,0.012,no
wantowne,,4,0.012,no
watre,,4,0.012,no
waytid,,4,0.012,no
wedowe,,4,0.012,no
wei,,4,0.012,no
weied,,4,0.012,no
welcum,,4,0.012,no
welkes,,4,0.012,no
welkys,,4,0.012,no
wemen,,4,0.012,no
wenten,,4,0.012,no
wer͗,,4,0.012,no
weren̄,,4,0.012,no
werkyn,,4,0.012,no
wern,,4,0.012,no
wet,,4,0.012,no
wetyn,,4,0.012,no
weyden,,4,0.012,no
weyne,,4,0.012,no
wheder,,4,0.012,no
whedir,,4,0.012,no
whelkys,,4,0.012,no
wherwyth,,4,0.012,no
whistelynge,,4,0.012,no
whistlynge,,4,0.012,no
whos,,4,0.012,no
widowe,,4,0.012,no
wipid,,4,0.012,no
withall,,4,0.012,no
withold,,4,0.012,no
withouten̄,,4,0.012,no
withoutyn,,4,0.012,no
wodemannes,,4,0.012,no
wolcom,,4,0.012,no
won̄,,4,0.012,no
wonnen,,4,0.012,no
wonnynge,,4,0.012,no
woote,,4,0.012,no
wost,,4,0.012,no
woste,,4,0.012,no
wrastelynge,,4,0.012,no
wreten,,4,0.012,no
wriȝt,,4,0.012,no
wroghte,,4,0.012,no
wrooth,,4,0.012,no
wroȝt,,4,0.012,no
wydewe,,4,0.012,no
wyin,,4,0.012,no
wymplid,,4,0.012,no
wyvis,,4,0.012,no
wyȝt,,4,0.012,no
ychoon,,4,0.012,no
yeddinges,,4,0.012,no
yerd,,4,0.012,no
yghen,,4,0.012,no
yite,,4,0.012,no
yn̄,,4,0.012,no
yng,,4,0.012,no
your͗,,4,0.012,no
ypunysshed,,4,0.012,no
yseene,,4,0.012,no
yshorn,,4,0.012,no
yteyd,,4,0.012,no
ȝaff,,4,0.012,no
ȝeuen,,4,0.012,no
þa,,4,0.012,no
þan̄,,4,0.012,no
þank,,4,0.012,no
þerfor,,4,0.012,no
þilke,,4,0.012,no
þise,,4,0.012,no
þof,,4,0.012,no
þouȝe,,4,0.012,no
þynge,,4,0.012,no
abbote,,3,0.009,no
abbott,,3,0.009,no
abelle,,3,0.009,no
aboven,,3,0.009,no
abroche,,3,0.009,no
abrydgyd,,3,0.009,no
absoluciou,,3,0.009,no
absoluco,,3,0.009,no
absolucyo,,3,0.009,no
accomplysshe,,3,0.009,no
according,,3,0.009,no
achat,,3,0.009,no
achato,,3,0.009,no
achyeue,,3,0.009,no
acordaunt,,3,0.009,no
acordiall,,3,0.009,no
acordid,,3,0.009,no
acordyng,,3,0.009,no
actes,,3,0.009,no
adown,,3,0.009,no
adred,,3,0.009,no
aduenture,,3,0.009,no
aduersitee,,3,0.009,no
afaire,,3,0.009,no
afferd,,3,0.009,no
afferde,,3,0.009,no
aftyrward,,3,0.009,no
ageyn̄,,3,0.009,no
agrete,,3,0.009,no
albare,,3,0.009,no
alde,,3,0.009,no
alderbeste,,3,0.009,no
aldyrman,,3,0.009,no
alewed,,3,0.009,no
alisandre,,3,0.009,no
aliȝt,,3,0.009,no
almyghty,,3,0.009,no
alonge,,3,0.009,no
althogh,,3,0.009,no
although,,3,0.009,no
alwai,,3,0.009,no
aman̄,,3,0.009,no
amonk,,3,0.009,no
amous,,3,0.009,no
anlace,,3,0.009,no
answerd,,3,0.009,no
aournate,,3,0.009,no
apeyre,,3,0.009,no
apore,,3,0.009,no
apostelys,,3,0.009,no
apothecaryes,,3,0.009,no
appiereth,,3,0.009,no
apreest,,3,0.009,no
april,,3,0.009,no
aqueintaunce,,3,0.009,no
aqueynta,,3,0.009,no
araie,,3,0.009,no
archediacons,,3,0.009,no
archideknes,,3,0.009,no
aristotele,,3,0.009,no
aristotill,,3,0.009,no
armye,,3,0.009,no
armys,,3,0.009,no
arteys,,3,0.009,no
artoyse,,3,0.009,no
arwis,,3,0.009,no
aryȝt,,3,0.009,no
asondir,,3,0.009,no
assoyling,,3,0.009,no
asta,,3,0.009,no
astoored,,3,0.009,no
astorid,,3,0.009,no
astoryd,,3,0.009,no
auctour,,3,0.009,no
auentours,,3,0.009,no
auenturis,,3,0.009,no
auicene,,3,0.009,no
austeyn,,3,0.009,no
austin,,3,0.009,no
auyse,,3,0.009,no
ava,,3,0.009,no
avis,,3,0.009,no
avycen,,3,0.009,no
away,,3,0.009,no
awey,,3,0.009,no
awhile,,3,0.009,no
ayde,,3,0.009,no
ayein,,3,0.009,no
bag,,3,0.009,no
bailif,,3,0.009,no
baldyswelle,,3,0.009,no
ballyd,,3,0.009,no
barr,,3,0.009,no
batayle,,3,0.009,no
bawderike,,3,0.009,no
bayly,,3,0.009,no
beaute,,3,0.009,no
because,,3,0.009,no
bed,,3,0.009,no
befor,,3,0.009,no
begge,,3,0.009,no
begon,,3,0.009,no
begstere,,3,0.009,no
begynnyng,,3,0.009,no
begynnyþe,,3,0.009,no
benette,,3,0.009,no
benyfice,,3,0.009,no
benyt,,3,0.009,no
berewik,,3,0.009,no
beseche,,3,0.009,no
besili,,3,0.009,no
besynes,,3,0.009,no
betere,,3,0.009,no
bethought,,3,0.009,no
betir,,3,0.009,no
betwixt,,3,0.009,no
betwyx,,3,0.009,no
beying,,3,0.009,no
beyinge,,3,0.009,no
bicause,,3,0.009,no
biddith,,3,0.009,no
bigg,,3,0.009,no
birthe,,3,0.009,no
bisinesse,,3,0.009,no
bisyer,,3,0.009,no
bithoght,,3,0.009,no
bithynke,,3,0.009,no
bitwene,,3,0.009,no
bitwixen,,3,0.009,no
biyng,,3,0.009,no
blaade,,3,0.009,no
blaak,,3,0.009,no
blede,,3,0.009,no
blisseful,,3,0.009,no
blith,,3,0.009,no
blod,,3,0.009,no
bloode,,3,0.009,no
bok,,3,0.009,no
boleyne,,3,0.009,no
bonis,,3,0.009,no
bookis,,3,0.009,no
born̄,,3,0.009,no
bouen,,3,0.009,no
bourgeis,,3,0.009,no
bow,,3,0.009,no
bowten,,3,0.009,no
boyll,,3,0.009,no
brawen,,3,0.009,no
breetherede,,3,0.009,no
bremstone,,3,0.009,no
bresteles,,3,0.009,no
bretaygne,,3,0.009,no
bretherede,,3,0.009,no
brethirhed,,3,0.009,no
brighte,,3,0.009,no
brimston,,3,0.009,no
brinke,,3,0.009,no
bristles,,3,0.009,no
broother,,3,0.009,no
brotherhede,,3,0.009,no
broþur,,3,0.009,no
brustelis,,3,0.009,no
brustles,,3,0.009,no
brymston̄,,3,0.009,no
burdeus,,3,0.009,no
burdon̄,,3,0.009,no
burdou,,3,0.009,no
burdoun̄,,3,0.009,no
burges,,3,0.009,no
burgeyse,,3,0.009,no
byganne,,3,0.009,no
bysyde,,3,0.009,no
byt,,3,0.009,no
bythought,,3,0.009,no
c̄,,3,0.009,no
cant,,3,0.009,no
carpinter,,3,0.009,no
carpynter,,3,0.009,no
cast,,3,0.009,no
castyng,,3,0.009,no
cate,,3,0.009,no
catowrs,,3,0.009,no
cauntur,,3,0.009,no
chaf,,3,0.009,no
champion,,3,0.009,no
champyo,,3,0.009,no
chapleyn̄,,3,0.009,no
chapma,,3,0.009,no
chasyng,,3,0.009,no
chaucyer,,3,0.009,no
chaumbres,,3,0.009,no
chaunt,,3,0.009,no
chaunterie,,3,0.009,no
chef,,3,0.009,no
chekens,,3,0.009,no
cher,,3,0.009,no
cherite,,3,0.009,no
cherubins,,3,0.009,no
cheuesshaunce,,3,0.009,no
chevisaunce,,3,0.009,no
chewyng,,3,0.009,no
christendome,,3,0.009,no
chyldren,,3,0.009,no
chyualery,,3,0.009,no
chyualrie,,3,0.009,no
cid,,3,0.009,no
cithea,,3,0.009,no
cled,,3,0.009,no
clept,,3,0.009,no
clerkes,,3,0.009,no
cloistir,,3,0.009,no
cloistrer,,3,0.009,no
coleyn,,3,0.009,no
compaignie,,3,0.009,no
compeny,,3,0.009,no
compilid,,3,0.009,no
complexcion,,3,0.009,no
complexiou,,3,0.009,no
composicion̄,,3,0.009,no
composico,,3,0.009,no
compred,,3,0.009,no
comptoure,,3,0.009,no
con,,3,0.009,no
concubine,,3,0.009,no
confessioune,,3,0.009,no
confessyo,,3,0.009,no
confessyon,,3,0.009,no
conquero,,3,0.009,no
consciens,,3,0.009,no
conscyens,,3,0.009,no
conseill,,3,0.009,no
contricion,,3,0.009,no
coope,,3,0.009,no
cor,,3,0.009,no
coragis,,3,0.009,no
coronour,,3,0.009,no
coronoure,,3,0.009,no
correcte,,3,0.009,no
corrected,,3,0.009,no
corteys,,3,0.009,no
costantyn,,3,0.009,no
cosyne,,3,0.009,no
coth,,3,0.009,no
couena,,3,0.009,no
counsaill,,3,0.009,no
courteby,,3,0.009,no
crafft,,3,0.009,no
crafty,,3,0.009,no
craftyly,,3,0.009,no
creacion,,3,0.009,no
creek,,3,0.009,no
cristene,,3,0.009,no
cristofere,,3,0.009,no
cristofir,,3,0.009,no
cronycles,,3,0.009,no
croos,,3,0.009,no
crul,,3,0.009,no
crull,,3,0.009,no
cryk,,3,0.009,no
crysten,,3,0.009,no
crystis,,3,0.009,no
curaat,,3,0.009,no
curiouse,,3,0.009,no
curtayse,,3,0.009,no
curteysye,,3,0.009,no
dau,,3,0.009,no
daungeres,,3,0.009,no
daunse,,3,0.009,no
dawnce,,3,0.009,no
dawnger,,3,0.009,no
dayessye,,3,0.009,no
dayly,,3,0.009,no
declarith,,3,0.009,no
dedes,,3,0.009,no
deede,,3,0.009,no
deff,,3,0.009,no
defynystere,,3,0.009,no
defynystre,,3,0.009,no
degrees,,3,0.009,no
deirie,,3,0.009,no
deis,,3,0.009,no
deiscorides,,3,0.009,no
deligent,,3,0.009,no
delyce,,3,0.009,no
delyuerd,,3,0.009,no
departe,,3,0.009,no
dertmouth,,3,0.009,no
dese,,3,0.009,no
desporte,,3,0.009,no
devout,,3,0.009,no
devoutely,,3,0.009,no
devyne,,3,0.009,no
deyse,,3,0.009,no
diere,,3,0.009,no
dis,,3,0.009,no
disposicione,,3,0.009,no
disshes,,3,0.009,no
dissheuyld,,3,0.009,no
doctor,,3,0.009,no
doner͗,,3,0.009,no
dormaunte,,3,0.009,no
dorre,,3,0.009,no
doseyne,,3,0.009,no
doumbe,,3,0.009,no
dozeyne,,3,0.009,no
dradde,,3,0.009,no
draght,,3,0.009,no
dranke,,3,0.009,no
drauht,,3,0.009,no
drawth,,3,0.009,no
drawyn,,3,0.009,no
dred,,3,0.009,no
dronken̄,,3,0.009,no
droupid,,3,0.009,no
drouȝt,,3,0.009,no
drowth,,3,0.009,no
dry,,3,0.009,no
duelle,,3,0.009,no
duellyng,,3,0.009,no
duly,,3,0.009,no
dwellyd,,3,0.009,no
dyffamyng,,3,0.009,no
dyligent,,3,0.009,no
dylygently,,3,0.009,no
dyuerce,,3,0.009,no
dyuine,,3,0.009,no
early,,3,0.009,no
easely,,3,0.009,no
eccłiaste,,3,0.009,no
eeres,,3,0.009,no
eeyen,,3,0.009,no
eglentine,,3,0.009,no
ekyd,,3,0.009,no
ell,,3,0.009,no
eloquence,,3,0.009,no
enbelysshyd,,3,0.009,no
endeuoyre,,3,0.009,no
enformed,,3,0.009,no
engelonde,,3,0.009,no
engendreth,,3,0.009,no
england,,3,0.009,no
ens,,3,0.009,no
ensampyl,,3,0.009,no
ensaumpe,,3,0.009,no
ensaumpul,,3,0.009,no
enspirid,,3,0.009,no
entent,,3,0.009,no
entewned,,3,0.009,no
entoyned,,3,0.009,no
epiournes,,3,0.009,no
erche,,3,0.009,no
erely,,3,0.009,no
erryd,,3,0.009,no
eschange,,3,0.009,no
eschaungis,,3,0.009,no
esculapyus,,3,0.009,no
especial,,3,0.009,no
estaatly,,3,0.009,no
estatis,,3,0.009,no
estatli,,3,0.009,no
estatlych,,3,0.009,no
euensonge,,3,0.009,no
euerichoon,,3,0.009,no
eueridel,,3,0.009,no
euerlastyng,,3,0.009,no
euerychone,,3,0.009,no
euesong,,3,0.009,no
euesonge,,3,0.009,no
euir,,3,0.009,no
euyn,,3,0.009,no
evensong,,3,0.009,no
evere,,3,0.009,no
examyned,,3,0.009,no
eyen̄,,3,0.009,no
f,,3,0.009,no
faas,,3,0.009,no
fain,,3,0.009,no
faittes,,3,0.009,no
faldynge,,3,0.009,no
familiar,,3,0.009,no
farced,,3,0.009,no
farcid,,3,0.009,no
fauht,,3,0.009,no
fayn̄,,3,0.009,no
fayth,,3,0.009,no
fecte,,3,0.009,no
feeis,,3,0.009,no
feer,,3,0.009,no
feirenesse,,3,0.009,no
feis,,3,0.009,no
felauship,,3,0.009,no
felaweship̄,,3,0.009,no
felawschipe,,3,0.009,no
felawship̄,,3,0.009,no
felde,,3,0.009,no
feliship,,3,0.009,no
felycyte,,3,0.009,no
femyny,,3,0.009,no
fenistre,,3,0.009,no
ferste,,3,0.009,no
ferthynge,,3,0.009,no
festen̄,,3,0.009,no
fesyke,,3,0.009,no
fetheris,,3,0.009,no
fetyslye,,3,0.009,no
fidil,,3,0.009,no
filled,,3,0.009,no
filowing,,3,0.009,no
filowyng,,3,0.009,no
fissche,,3,0.009,no
five,,3,0.009,no
fiȝt,,3,0.009,no
flateriez,,3,0.009,no
flatering,,3,0.009,no
flaterynge,,3,0.009,no
flaunders,,3,0.009,no
flesh,,3,0.009,no
floke,,3,0.009,no
flouris,,3,0.009,no
flourys,,3,0.009,no
flowtynge,,3,0.009,no
flyȝt,,3,0.009,no
fol,,3,0.009,no
folding,,3,0.009,no
foldynge,,3,0.009,no
folies,,3,0.009,no
folwede,,3,0.009,no
folwid,,3,0.009,no
forkede,,3,0.009,no
forneis,,3,0.009,no
forpined,,3,0.009,no
forþer,,3,0.009,no
fot,,3,0.009,no
fothere,,3,0.009,no
foughte,,3,0.009,no
foundid,,3,0.009,no
fowhten,,3,0.009,no
fowlis,,3,0.009,no
foþer,,3,0.009,no
frankelens,,3,0.009,no
frankelyn,,3,0.009,no
frankleyn,,3,0.009,no
freisshe,,3,0.009,no
french,,3,0.009,no
frensche,,3,0.009,no
frenssch,,3,0.009,no
frerys,,3,0.009,no
freshe,,3,0.009,no
fressch,,3,0.009,no
froo,,3,0.009,no
fustio,,3,0.009,no
fustion,,3,0.009,no
fyl,,3,0.009,no
fylle,,3,0.009,no
fynd,,3,0.009,no
fynestere,,3,0.009,no
fynestre,,3,0.009,no
fynysshyth,,3,0.009,no
fynysteere,,3,0.009,no
fysch,,3,0.009,no
fysh,,3,0.009,no
fysshe,,3,0.009,no
fysyk,,3,0.009,no
fythel,,3,0.009,no
gadrid,,3,0.009,no
gaffe,,3,0.009,no
galeis,,3,0.009,no
gales,,3,0.009,no
galiardeys,,3,0.009,no
galien̄,,3,0.009,no
gallyngale,,3,0.009,no
galyene,,3,0.009,no
ganyngale,,3,0.009,no
garlande,,3,0.009,no
garlike,,3,0.009,no
gatisden̄,,3,0.009,no
gaudeed,,3,0.009,no
gavded,,3,0.009,no
gavfrede,,3,0.009,no
gayn,,3,0.009,no
gayn̄,,3,0.009,no
geffraie,,3,0.009,no
gentiƚƚ,,3,0.009,no
gentulle,,3,0.009,no
gentylesse,,3,0.009,no
gentylly,,3,0.009,no
gentylman,,3,0.009,no
ger,,3,0.009,no
gerlys,,3,0.009,no
gife,,3,0.009,no
gildyng,,3,0.009,no
gipsere,,3,0.009,no
girdelis,,3,0.009,no
girdelys,,3,0.009,no
gladliche,,3,0.009,no
glaringe,,3,0.009,no
glory,,3,0.009,no
gobett,,3,0.009,no
gobette,,3,0.009,no
godeman,,3,0.009,no
goeu,,3,0.009,no
gonne,,3,0.009,no
goon̄,,3,0.009,no
gouerning,,3,0.009,no
goun̄,,3,0.009,no
governaunce,,3,0.009,no
governoure,,3,0.009,no
gramed,,3,0.009,no
great,,3,0.009,no
gred,,3,0.009,no
grees,,3,0.009,no
grettir,,3,0.009,no
grettist,,3,0.009,no
greyhoundis,,3,0.009,no
greyn̄,,3,0.009,no
grise,,3,0.009,no
grownd,,3,0.009,no
gryse,,3,0.009,no
gulty,,3,0.009,no
gurles,,3,0.009,no
gylty,,3,0.009,no
gyn̄,,3,0.009,no
gyngling,,3,0.009,no
haare,,3,0.009,no
haberdasshere,,3,0.009,no
habergeon,,3,0.009,no
hable,,3,0.009,no
haburgeo,,3,0.009,no
hadded,,3,0.009,no
hal,,3,0.009,no
halff,,3,0.009,no
halowys,,3,0.009,no
ham,,3,0.009,no
hange,,3,0.009,no
hanne,,3,0.009,no
har,,3,0.009,no
harkeneþ,,3,0.009,no
harlote,,3,0.009,no
harnaysed,,3,0.009,no
harneysid,,3,0.009,no
harte,,3,0.009,no
havens,,3,0.009,no
havyns,,3,0.009,no
heder,,3,0.009,no
heepe,,3,0.009,no
heerys,,3,0.009,no
heigher,,3,0.009,no
hele,,3,0.009,no
helthe,,3,0.009,no
hep,,3,0.009,no
hepis,,3,0.009,no
herberewe,,3,0.009,no
herbergh,,3,0.009,no
herberw,,3,0.009,no
herburgh,,3,0.009,no
herkenith,,3,0.009,no
herkyn,,3,0.009,no
herre,,3,0.009,no
hethene,,3,0.009,no
hethenes,,3,0.009,no
hethinesse,,3,0.009,no
hethyn,,3,0.009,no
heuyn,,3,0.009,no
hevene,,3,0.009,no
hewas,,3,0.009,no
heyere,,3,0.009,no
hih,,3,0.009,no
hihte,,3,0.009,no
historiographs,,3,0.009,no
historye,,3,0.009,no
hiȝer,,3,0.009,no
hogge,,3,0.009,no
holder,,3,0.009,no
holynesse,,3,0.009,no
homeli,,3,0.009,no
homwarde,,3,0.009,no
honured,,3,0.009,no
hostlerye,,3,0.009,no
housbandes,,3,0.009,no
householder,,3,0.009,no
howses,,3,0.009,no
hˢ,,3,0.009,no
hubberd,,3,0.009,no
huge,,3,0.009,no
humbly,,3,0.009,no
humoure,,3,0.009,no
hunterys,,3,0.009,no
hurtyng,,3,0.009,no
huwe,,3,0.009,no
hygher,,3,0.009,no
hypes,,3,0.009,no
hystorye,,3,0.009,no
hystoryes,,3,0.009,no
hyȝe,,3,0.009,no
ia,,3,0.009,no
iapys,,3,0.009,no
ie,,3,0.009,no
ientil,,3,0.009,no
iesu,,3,0.009,no
iesus,,3,0.009,no
iff,,3,0.009,no
iherusalem,,3,0.009,no
iherusaleme,,3,0.009,no
images,,3,0.009,no
incongrue,,3,0.009,no
incorrecte,,3,0.009,no
inespecial,,3,0.009,no
ipris,,3,0.009,no
iron,,3,0.009,no
keep̄,,3,0.009,no
ker,,3,0.009,no
kerchers,,3,0.009,no
kercheuys,,3,0.009,no
klene,,3,0.009,no
knifes,,3,0.009,no
knowleche,,3,0.009,no
kok,,3,0.009,no
kope,,3,0.009,no
kynd,,3,0.009,no
laate,,3,0.009,no
lai,,3,0.009,no
lasers,,3,0.009,no
latte,,3,0.009,no
laude,,3,0.009,no
laureal,,3,0.009,no
laureate,,3,0.009,no
lawgh,,3,0.009,no
lazares,,3,0.009,no
leie,,3,0.009,no
lenght,,3,0.009,no
leornyng,,3,0.009,no
lered,,3,0.009,no
lernid,,3,0.009,no
lese,,3,0.009,no
lesson̄,,3,0.009,no
letuaryes,,3,0.009,no
leueþe,,3,0.009,no
leuyng,,3,0.009,no
levir,,3,0.009,no
levyng,,3,0.009,no
liber,,3,0.009,no
licenciaat,,3,0.009,no
lich,,3,0.009,no
liked,,3,0.009,no
likeþ,,3,0.009,no
lipsid,,3,0.009,no
lispyd,,3,0.009,no
listis,,3,0.009,no
litiƚƚ,,3,0.009,no
liuere,,3,0.009,no
lodmanage,,3,0.009,no
logiq,,3,0.009,no
lokkys,,3,0.009,no
longer,,3,0.009,no
longge,,3,0.009,no
longyn,,3,0.009,no
loord,,3,0.009,no
lordenges,,3,0.009,no
lording,,3,0.009,no
louier,,3,0.009,no
louyere,,3,0.009,no
loþe,,3,0.009,no
lycenciat,,3,0.009,no
lycencyat,,3,0.009,no
lyede,,3,0.009,no
lyes,,3,0.009,no
lyeth,,3,0.009,no
lyffe,,3,0.009,no
lysped,,3,0.009,no
lystis,,3,0.009,no
lyueree,,3,0.009,no
lyues,,3,0.009,no
lyven,,3,0.009,no
lyvyng,,3,0.009,no
magdaleyne,,3,0.009,no
magic,,3,0.009,no
maistir,,3,0.009,no
maistirs,,3,0.009,no
mansiple,,3,0.009,no
mantelle,,3,0.009,no
mantyll,,3,0.009,no
marchᵃunt,,3,0.009,no
marchaunte,,3,0.009,no
marshall,,3,0.009,no
marybonys,,3,0.009,no
mastres,,3,0.009,no
maters,,3,0.009,no
maysters,,3,0.009,no
maystrie,,3,0.009,no
mee,,3,0.009,no
meister,,3,0.009,no
meriely,,3,0.009,no
merier,,3,0.009,no
merierly,,3,0.009,no
merilier,,3,0.009,no
merth,,3,0.009,no
meryly,,3,0.009,no
meschef,,3,0.009,no
mescheuing,,3,0.009,no
mester,,3,0.009,no
mighten,,3,0.009,no
mighti,,3,0.009,no
miht,,3,0.009,no
mirþe,,3,0.009,no
mochell,,3,0.009,no
moders,,3,0.009,no
monumentis,,3,0.009,no
morn̄,,3,0.009,no
morowsong,,3,0.009,no
morselle,,3,0.009,no
morwen,,3,0.009,no
motte,,3,0.009,no
mottle,,3,0.009,no
mouþe,,3,0.009,no
mowthe,,3,0.009,no
murie,,3,0.009,no
murierly,,3,0.009,no
muryerly,,3,0.009,no
mylner,,3,0.009,no
mynusshyd,,3,0.009,no
myracles,,3,0.009,no
myscary,,3,0.009,no
myscheff,,3,0.009,no
myschif,,3,0.009,no
myssiou,,3,0.009,no
namede,,3,0.009,no
names,,3,0.009,no
nance,,3,0.009,no
nare,,3,0.009,no
nce,,3,0.009,no
neithir,,3,0.009,no
neiȝbour,,3,0.009,no
netheles,,3,0.009,no
nevere,,3,0.009,no
neyghebour,,3,0.009,no
nighter,,3,0.009,no
nightertale,,3,0.009,no
nightingale,,3,0.009,no
nightyngale,,3,0.009,no
nobill,,3,0.009,no
noblesse,,3,0.009,no
nobull,,3,0.009,no
nomaner,,3,0.009,no
nomoo,,3,0.009,no
non̄e,,3,0.009,no
nonis,,3,0.009,no
noolde,,3,0.009,no
noones,,3,0.009,no
norisshinge,,3,0.009,no
nostrelles,,3,0.009,no
nostrellis,,3,0.009,no
nouhte,,3,0.009,no
noumbre,,3,0.009,no
nouth,,3,0.009,no
nowight,,3,0.009,no
noynt,,3,0.009,no
ntes,,3,0.009,no
nuwe,,3,0.009,no
nyghte,,3,0.009,no
nyghtingale,,3,0.009,no
nyȝte,,3,0.009,no
obediente,,3,0.009,no
obstynaat,,3,0.009,no
offerynge,,3,0.009,no
offratory,,3,0.009,no
offretorie,,3,0.009,no
offringe,,3,0.009,no
offt,,3,0.009,no
offyce,,3,0.009,no
offys,,3,0.009,no
ofre,,3,0.009,no
often̄,,3,0.009,no
onyment,,3,0.009,no
onyo,,3,0.009,no
oold,,3,0.009,no
openly,,3,0.009,no
opiniou,,3,0.009,no
oppinion,,3,0.009,no
oppiniou,,3,0.009,no
ordere,,3,0.009,no
orderis,,3,0.009,no
ordris,,3,0.009,no
orellis,,3,0.009,no
oresse,,3,0.009,no
ornate,,3,0.009,no
ornated,,3,0.009,no
osterie,,3,0.009,no
othyr,,3,0.009,no
ouerall,,3,0.009,no
ouersen,,3,0.009,no
ouersprad,,3,0.009,no
ous,,3,0.009,no
outerider,,3,0.009,no
outrider,,3,0.009,no
outrydere,,3,0.009,no
outyn,,3,0.009,no
ouȝte,,3,0.009,no
overal,,3,0.009,no
owht,,3,0.009,no
paase,,3,0.009,no
palacie,,3,0.009,no
palathie,,3,0.009,no
palatie,,3,0.009,no
palmeris,,3,0.009,no
panye,,3,0.009,no
pardee,,3,0.009,no
pardounner,,3,0.009,no
paresshe,,3,0.009,no
parisschens,,3,0.009,no
parisshyns,,3,0.009,no
parrische,,3,0.009,no
parysch,,3,0.009,no
paryshe,,3,0.009,no
paryshons,,3,0.009,no
pat,,3,0.009,no
pᵃy,,3,0.009,no
peined,,3,0.009,no
peir,,3,0.009,no
