form,lang,count,per_thousand,stopword
καθάπαξ,grc,1,0.011,no
καθαπτόμενοι,grc,1,0.011,no
καθαρῷ,grc,1,0.011,no
καθεζομένω,grc,1,0.011,no
καθεζώμεσθα,grc,1,0.011,no
καθείλομεν,grc,1,0.011,no
καθεῖσεν,grc,1,0.011,no
καθελοῦσα,grc,1,0.011,no
κάθεμεν,grc,1,0.011,no
καθεύδειν,grc,1,0.011,no
καθεύδετον,grc,1,0.011,no
καθεψιόωνται,grc,1,0.011,no
καθημένω,grc,1,0.011,no
καθῆραι,grc,1,0.011,no
κάθηράν,grc,1,0.011,no
καθήραντες,grc,1,0.011,no
καθήρατε,grc,1,0.011,no
κάθηρεν,grc,1,0.011,no
καθῆστο,grc,1,0.011,no
καθίδρυε,grc,1,0.011,no
καθίζανον,grc,1,0.011,no
καθῖζε,grc,1,0.011,no
καθίζει,grc,1,0.011,no
καθῖζεν,grc,1,0.011,no
καθίζων,grc,1,0.011,no
καθίκετο,grc,1,0.011,no
κάθισαν,grc,1,0.011,no
καθίσασα,grc,1,0.011,no
καθύπερθʼ,grc,1,0.011,no
καῖε,grc,1,0.011,no
καῖεν,grc,1,0.011,no
καίεο,grc,1,0.011,no
καίετο,grc,1,0.011,no
καιομένης,grc,1,0.011,no
καιομένοιο,grc,1,0.011,no
καιρουσσέων,grc,1,0.011,no
κακή,grc,1,0.011,no
κακῇσιν,grc,1,0.011,no
κακίους,grc,1,0.011,no
κάκιστον,grc,1,0.011,no
κακίων,grc,1,0.011,no
κακκῆαι,grc,1,0.011,no
κακοείμονας,grc,1,0.011,no
κακοεργίης,grc,1,0.011,no
κακοεργός,grc,1,0.011,no
κακοῖο,grc,1,0.011,no
κακοῖσι,grc,1,0.011,no
κακομήχανε,grc,1,0.011,no
κακοξεινώτερος,grc,1,0.011,no
κακορραφίῃ,grc,1,0.011,no
κακορραφίῃσι,grc,1,0.011,no
κακοῦ,grc,1,0.011,no
κάκου,grc,1,0.011,no
κακῶσαι,grc,1,0.011,no
καλάμην,grc,1,0.011,no
καλέει,grc,1,0.011,no
καλέεσθαι,grc,1,0.011,no
καλεῖ,grc,1,0.011,no
καλέοι,grc,1,0.011,no
καλέουσα,grc,1,0.011,no
καλέουσιν,grc,1,0.011,no
καλέσαντα,grc,1,0.011,no
καλέσαντες,grc,1,0.011,no
καλέσασθε,grc,1,0.011,no
καλέσειε,grc,1,0.011,no
κάλεσον,grc,1,0.011,no
καλεσσαμένω,grc,1,0.011,no
κάλεσσε,grc,1,0.011,no
κάλεσσεν,grc,1,0.011,no
καλέσσω,grc,1,0.011,no
καλέω,grc,1,0.011,no
καλλείψω,grc,1,0.011,no
κάλλεος,grc,1,0.011,no
καλλιγύναικα,grc,1,0.011,no
καλλιζώνων,grc,1,0.011,no
καλλικόμοιο,grc,1,0.011,no
καλλικρήδεμνοι,grc,1,0.011,no
κάλλιμος,grc,1,0.011,no
καλλίονες,grc,1,0.011,no
καλλιπέειν,grc,1,0.011,no
κάλλιπον,grc,1,0.011,no
καλλιρόοιο,grc,1,0.011,no
καλλίροον,grc,1,0.011,no
καλλίστους,grc,1,0.011,no
καλλίσφυρον,grc,1,0.011,no
καλλίσφυρος,grc,1,0.011,no
καλλιχόρου,grc,1,0.011,no
καλοί,grc,1,0.011,no
καλοὶ,grc,1,0.011,no
καλοῖς,grc,1,0.011,no
καλούς,grc,1,0.011,no
κάλους,grc,1,0.011,no
κάλπιν,grc,1,0.011,no
καλυφθείς,grc,1,0.011,no
καλυψάμενοι,grc,1,0.011,no
καλύψας,grc,1,0.011,no
καλύψατο,grc,1,0.011,no
καλῶς,grc,1,0.011,no
κὰμ,grc,1,0.011,no
κάμʼ,grc,1,0.011,no
κάμε,grc,1,0.011,no
κάμεν,grc,1,0.011,no
κάμῃσι,grc,1,0.011,no
καμινοῖ,grc,1,0.011,no
κάμμορον,grc,1,0.011,no
κάμνεις,grc,1,0.011,no
κάμοιεν,grc,1,0.011,no
κάμον,grc,1,0.011,no
καναχὴ,grc,1,0.011,no
κανάχησε,grc,1,0.011,no
κάνεια,grc,1,0.011,no
κάνεον,grc,1,0.011,no
κανέου,grc,1,0.011,no
καννεύσας,grc,1,0.011,no
κάπῃσι,grc,1,0.011,no
καπνῷ,grc,1,0.011,no
κάππεσʼ,grc,1,0.011,no
κάππεσε,grc,1,0.011,no
κάππεσεν,grc,1,0.011,no
κάπροισι,grc,1,0.011,no
καρπὸς,grc,1,0.011,no
καρτερόθυμον,grc,1,0.011,no
καρτεροὶ,grc,1,0.011,no
κάρτιστον,grc,1,0.011,no
καρφαλέων,grc,1,0.011,no
κάρψεν,grc,1,0.011,no
κάρψω,grc,1,0.011,no
κασιγνήτη,grc,1,0.011,no
κασιγνήτοιο,grc,1,0.011,no
κασιγνήτοισι,grc,1,0.011,no
κασιγνήτου,grc,1,0.011,no
κασιγνήτω,grc,1,0.011,no
κασσάνδρης,grc,1,0.011,no
κάστορά,grc,1,0.011,no
καστορνῦσα,grc,1,0.011,no
κάστωρ,grc,1,0.011,no
καταβάς,grc,1,0.011,no
καταβὰς,grc,1,0.011,no
καταβᾶσα,grc,1,0.011,no
κατάβηθι,grc,1,0.011,no
καταβήμεναι,grc,1,0.011,no
καταβλώσκοντα,grc,1,0.011,no
καταβρόξειεν,grc,1,0.011,no
καταγηράσκουσιν,grc,1,0.011,no
καταγίνεον,grc,1,0.011,no
καταδάπτετʼ,grc,1,0.011,no
καταδέρκεται,grc,1,0.011,no
καταδήσῃ,grc,1,0.011,no
καταδράθω,grc,1,0.011,no
καταδῦναι,grc,1,0.011,no
καταδύντι,grc,1,0.011,no
καταδὺς,grc,1,0.011,no
καταδυσόμεθʼ,grc,1,0.011,no
καταζήνασκε,grc,1,0.011,no
καταθεῖναι,grc,1,0.011,no
καταθείομαι,grc,1,0.011,no
καταθείομεν,grc,1,0.011,no
καταθεὶς,grc,1,0.011,no
καταθέσθαι,grc,1,0.011,no
καταθήσει,grc,1,0.011,no
καταθήσω,grc,1,0.011,no
καταθύμιόν,grc,1,0.011,no
καταιβαταὶ,grc,1,0.011,no
καταΐσχεται,grc,1,0.011,no
καταισχύνειν,grc,1,0.011,no
καταισχύνοντα,grc,1,0.011,no
κατακείομεν,grc,1,0.011,no
κατακείρετε,grc,1,0.011,no
κατάκειτʼ,grc,1,0.011,no
κατακλίνας,grc,1,0.011,no
κατακοσμήσησθε,grc,1,0.011,no
κατακρύπτουσιν,grc,1,0.011,no
κατακρύπτων,grc,1,0.011,no
κατακρύψας,grc,1,0.011,no
κατακρύψασʼ,grc,1,0.011,no
κατακρύψασα,grc,1,0.011,no
κατακτάμεν,grc,1,0.011,no
κατακτάμενος,grc,1,0.011,no
κατάκτανε,grc,1,0.011,no
κατακτάς,grc,1,0.011,no
κατακτὰς,grc,1,0.011,no
κατακτεῖναι,grc,1,0.011,no
κατακτείνας,grc,1,0.011,no
κατακτείνει,grc,1,0.011,no
κατακτείνειε,grc,1,0.011,no
κατακτείνειν,grc,1,0.011,no
κατακτείνῃ,grc,1,0.011,no
κατακτείνωσι,grc,1,0.011,no
καταλείπειν,grc,1,0.011,no
καταλέξαι,grc,1,0.011,no
κατάλεξαι,grc,1,0.011,no
καταλέξεται,grc,1,0.011,no
καταλέξῃ,grc,1,0.011,no
καταλέξῃς,grc,1,0.011,no
καταλέξομεν,grc,1,0.011,no
καταλέχθαι,grc,1,0.011,no
καταλοφάδεια,grc,1,0.011,no
καταλύσομεν,grc,1,0.011,no
κατανεύων,grc,1,0.011,no
καταπαύετε,grc,1,0.011,no
καταπαύσομεν,grc,1,0.011,no
καταπρηνεῖ,grc,1,0.011,no
καταπρηνέσσʼ,grc,1,0.011,no
καταπρηνέσσι,grc,1,0.011,no
καταριγηλὰ,grc,1,0.011,no
καταρῶνται,grc,1,0.011,no
καταστῆσαι,grc,1,0.011,no
κατάστησον,grc,1,0.011,no
κατάσχῃ,grc,1,0.011,no
κατατεθναίη,grc,1,0.011,no
κατατεθνηῶτας,grc,1,0.011,no
κατατήκετʼ,grc,1,0.011,no
κατατήκομαι,grc,1,0.011,no
κατατρύχῃ,grc,1,0.011,no
κατατρύχω,grc,1,0.011,no
καταφθιμένοιο,grc,1,0.011,no
καταφθιμένοισιν,grc,1,0.011,no
καταφθίσει,grc,1,0.011,no
καταφθίσθαι,grc,1,0.011,no
καταχεύῃ,grc,1,0.011,no
κατέαξε,grc,1,0.011,no
κατεβαίνομεν,grc,1,0.011,no
κατέβαν,grc,1,0.011,no
κατέβην,grc,1,0.011,no
κατεγήρα,grc,1,0.011,no
κατέδαψαν,grc,1,0.011,no
κατέδει,grc,1,0.011,no
κατέδονται,grc,1,0.011,no
κατεδόντων,grc,1,0.011,no
κατέθελξεν,grc,1,0.011,no
κατέθηκα,grc,1,0.011,no
κατέθηχʼ,grc,1,0.011,no
κατείβετο,grc,1,0.011,no
κατείβετον,grc,1,0.011,no
κατειβόμενον,grc,1,0.011,no
κάτειμι,grc,1,0.011,no
κατείρυσεν,grc,1,0.011,no
κατείρυσται,grc,1,0.011,no
κατείχετο,grc,1,0.011,no
κατέκειραν,grc,1,0.011,no
κατεκείρετε,grc,1,0.011,no
κατέκειτʼ,grc,1,0.011,no
κατέκειτο,grc,1,0.011,no
κατέκταθεν,grc,1,0.011,no
κατέκτανεν,grc,1,0.011,no
κατέκτανες,grc,1,0.011,no
κατεκτάνομεν,grc,1,0.011,no
κατέλεκτʼ,grc,1,0.011,no
κατέλεκτο,grc,1,0.011,no
κατελέξατο,grc,1,0.011,no
κατέλεξε,grc,1,0.011,no
κατελεύσομαι,grc,1,0.011,no
κατελθέμεν,grc,1,0.011,no
κατένευσας,grc,1,0.011,no
κατένευσεν,grc,1,0.011,no
κατενήρατο,grc,1,0.011,no
κατέπαυσα,grc,1,0.011,no
κατεπλέομεν,grc,1,0.011,no
κατέρεξε,grc,1,0.011,no
κατερήτυε,grc,1,0.011,no
κατερήτυεν,grc,1,0.011,no
κατερύκομαι,grc,1,0.011,no
κατέρχεται,grc,1,0.011,no
κατεσκίαον,grc,1,0.011,no
κατέσχεν,grc,1,0.011,no
κατέσχετʼ,grc,1,0.011,no
κατέσχετο,grc,1,0.011,no
κατέτηξεν,grc,1,0.011,no
κατέφθιτο,grc,1,0.011,no
κάτεχʼ,grc,1,0.011,no
κατέχει,grc,1,0.011,no
κατέχευας,grc,1,0.011,no
κατέχυνθʼ,grc,1,0.011,no
κατέχων,grc,1,0.011,no
κατηγαγόμεσθα,grc,1,0.011,no
κατήγετο,grc,1,0.011,no
κατήιεν,grc,1,0.011,no
κατῆλθε,grc,1,0.011,no
κατῆλθεν,grc,1,0.011,no
κατήρχετο,grc,1,0.011,no
κατήσθιε,grc,1,0.011,no
κατηφέες,grc,1,0.011,no
κατήφησάν,grc,1,0.011,no
κατθέμεθα,grc,1,0.011,no
κατθέμεν,grc,1,0.011,no
κάτθεμεν,grc,1,0.011,no
κατθέμενοι,grc,1,0.011,no
κατθέσθην,grc,1,0.011,no
κάτθετʼ,grc,1,0.011,no
κάτθετε,grc,1,0.011,no
κατιόντα,grc,1,0.011,no
κατιοῦσαν,grc,1,0.011,no
κατισχέμεναι,grc,1,0.011,no
κατόπισθεν,grc,1,0.011,no
κάτω,grc,1,0.011,no
κατωρυχέεσσʼ,grc,1,0.011,no
κατωρυχέεσσι,grc,1,0.011,no
καύκωνας,grc,1,0.011,no
καὐτή,grc,1,0.011,no
καὐτὸς,grc,1,0.011,no
κεάσαιμι,grc,1,0.011,no
κέασαν,grc,1,0.011,no
κέασε,grc,1,0.011,no
κεάσσαι,grc,1,0.011,no
κέατʼ,grc,1,0.011,no
κεδνὴν,grc,1,0.011,no
κεδνοῖο,grc,1,0.011,no
κεδνότατός,grc,1,0.011,no
κέδρου,grc,1,0.011,no
κείατʼ,grc,1,0.011,no
κείατο,grc,1,0.011,no
κειέμεν,grc,1,0.011,no
κεῖθʼ,grc,1,0.011,no
κεῖμαι,grc,1,0.011,no
κείμεθα,grc,1,0.011,no
κείμενʼ,grc,1,0.011,no
κείμενα,grc,1,0.011,no
κείμενος,grc,1,0.011,no
κειμήλιά,grc,1,0.011,no
κείνῃ,grc,1,0.011,no
κείνης,grc,1,0.011,no
κεῖνοι,grc,1,0.011,no
κείνοις,grc,1,0.011,no
κείνοισι,grc,1,0.011,no
κείνω,grc,1,0.011,no
κείοντες,grc,1,0.011,no
κείουσα,grc,1,0.011,no
κείρασθαί,grc,1,0.011,no
κείροντας,grc,1,0.011,no
κείροντες,grc,1,0.011,no
κείροντό,grc,1,0.011,no
κείσθω,grc,1,0.011,no
κεῖσο,grc,1,0.011,no
κείσομαι,grc,1,0.011,no
κείω,grc,1,0.011,no
κεκακωμένον,grc,1,0.011,no
κεκακωμένος,grc,1,0.011,no
κεκαλυμμέναι,grc,1,0.011,no
κεκαλυμμένος,grc,1,0.011,no
κεκάσμεθα,grc,1,0.011,no
κέκασσαι,grc,1,0.011,no
κέκαστο,grc,1,0.011,no
κεκαφηότα,grc,1,0.011,no
κεκεασμένα,grc,1,0.011,no
κέκευθε,grc,1,0.011,no
κεκλήγοντες,grc,1,0.011,no
κεκληγὼς,grc,1,0.011,no
κεκληγῶτας,grc,1,0.011,no
κεκλημένος,grc,1,0.011,no
κεκλίαται,grc,1,0.011,no
κεκλιμένων,grc,1,0.011,no
κεκοπὼς,grc,1,0.011,no
κεκορήμεθʼ,grc,1,0.011,no
κεκορήμεθα,grc,1,0.011,no
κεκορημένοι,grc,1,0.011,no
κεκορηότε,grc,1,0.011,no
κεκορυθμένα,grc,1,0.011,no
κεκορυθμένος,grc,1,0.011,no
κεκράαντο,grc,1,0.011,no
κεκριμένους,grc,1,0.011,no
κεκρυμμένα,grc,1,0.011,no
κεκρυμμένον,grc,1,0.011,no
κεκύθωσι,grc,1,0.011,no
κέλαδον,grc,1,0.011,no
κελάδοντʼ,grc,1,0.011,no
κελαινεφέι,grc,1,0.011,no
κελαινεφέϊ,grc,1,0.011,no
κελάρυζεν,grc,1,0.011,no
κέλεσθαί,grc,1,0.011,no
κέλεσθε,grc,1,0.011,no
κελέσθω,grc,1,0.011,no
κέλεταί,grc,1,0.011,no
κέλετο,grc,1,0.011,no
κέλευέ,grc,1,0.011,no
κελεύετε,grc,1,0.011,no
κελεύῃς,grc,1,0.011,no
κέλευθοι,grc,1,0.011,no
κελεύθους,grc,1,0.011,no
κέλευσαν,grc,1,0.011,no
κέλευσας,grc,1,0.011,no
κέλευσέ,grc,1,0.011,no
κελευσέμεναι,grc,1,0.011,no
κέλευσον,grc,1,0.011,no
κέληθʼ,grc,1,0.011,no
κελήσεται,grc,1,0.011,no
κελοίμην,grc,1,0.011,no
κέλσαι,grc,1,0.011,no
κελσάσῃσι,grc,1,0.011,no
κενὰ,grc,1,0.011,no
κενεὰς,grc,1,0.011,no
κενεόν,grc,1,0.011,no
κενεῶνα,grc,1,0.011,no
κενταύροισι,grc,1,0.011,no
κένταυρον,grc,1,0.011,no
κεράασθε,grc,1,0.011,no
κεράεσσι,grc,1,0.011,no
κεραϊζέμεν,grc,1,0.011,no
κεραοὶ,grc,1,0.011,no
κέρας,grc,1,0.011,no
κεράσασα,grc,1,0.011,no
κέρασσε,grc,1,0.011,no
κέρασσεν,grc,1,0.011,no
κερδαλέοισιν,grc,1,0.011,no
κερδαλέος,grc,1,0.011,no
κέρδεά,grc,1,0.011,no
κέρδεσιν,grc,1,0.011,no
κερδέων,grc,1,0.011,no
κερδοσύνη,grc,1,0.011,no
κερδοσύνῃ,grc,1,0.011,no
κερκίδʼ,grc,1,0.011,no
κερόωντο,grc,1,0.011,no
κερόωντό,grc,1,0.011,no
κερτομέοι,grc,1,0.011,no
κερτομέοντες,grc,1,0.011,no
κερτομέουσαν,grc,1,0.011,no
κερτομέων,grc,1,0.011,no
κερτομέωσιν,grc,1,0.011,no
κερτομίας,grc,1,0.011,no
κερτομίοις,grc,1,0.011,no
κερῶντάς,grc,1,0.011,no
κερῶντό,grc,1,0.011,no
κέσκετʼ,grc,1,0.011,no
κεῦθε,grc,1,0.011,no
κεύθει,grc,1,0.011,no
κεῦθεν,grc,1,0.011,no
κεύθεσι,grc,1,0.011,no
κεύθετε,grc,1,0.011,no
κεύθω,grc,1,0.011,no
κεφαλαί,grc,1,0.011,no
κεφαλάς,grc,1,0.011,no
κεφαλῇσι,grc,1,0.011,no
κεφαλῆφι,grc,1,0.011,no
κεφαλλήνεσσιν,grc,1,0.011,no
κεχανδότα,grc,1,0.011,no
κεχαρήσεται,grc,1,0.011,no
κεχαρισμένε,grc,1,0.011,no
κεχαρισμένος,grc,1,0.011,no
κεχάριστο,grc,1,0.011,no
κεχολωμένη,grc,1,0.011,no
κεχολωμένον,grc,1,0.011,no
κεχόλωται,grc,1,0.011,no
κεχρημένοι,grc,1,0.011,no
κεχρημένῳ,grc,1,0.011,no
κέχυνται,grc,1,0.011,no
κέχυντο,grc,1,0.011,no
κέχυτʼ,grc,1,0.011,no
κέχυτο,grc,1,0.011,no
κέων,grc,1,0.011,no
κῆαι,grc,1,0.011,no
κηάμενος,grc,1,0.011,no
κηαμένω,grc,1,0.011,no
κήδεαι,grc,1,0.011,no
κηδέσκετο,grc,1,0.011,no
κήδεσκον,grc,1,0.011,no
κήδιστοι,grc,1,0.011,no
κήδιστος,grc,1,0.011,no
κήδοι,grc,1,0.011,no
κήδοιτό,grc,1,0.011,no
κηδομένη,grc,1,0.011,no
κηδόμενοί,grc,1,0.011,no
κῆδος,grc,1,0.011,no
κήκιε,grc,1,0.011,no
κήξ,grc,1,0.011,no
κῆον,grc,1,0.011,no
κῆρες,grc,1,0.011,no
κηροῖο,grc,1,0.011,no
κηρός,grc,1,0.011,no
κήρυκά,grc,1,0.011,no
κήρυκι,grc,1,0.011,no
κηρύσσειν,grc,1,0.011,no
κήτεϊ,grc,1,0.011,no
κήτειοι,grc,1,0.011,no
κήτεος,grc,1,0.011,no
κήτεσιν,grc,1,0.011,no
κητώεσσαν,grc,1,0.011,no
κηώεντα,grc,1,0.011,no
κίʼ,grc,1,0.011,no
κίῃς,grc,1,0.011,no
κίθαριν,grc,1,0.011,no
κικλήσκει,grc,1,0.011,no
κικλήσκεται,grc,1,0.011,no
κίκλησκον,grc,1,0.011,no
κίκονας,grc,1,0.011,no
κῖκυς,grc,1,0.011,no
κιμμερίων,grc,1,0.011,no
κινῆσαι,grc,1,0.011,no
κινυμένων,grc,1,0.011,no
κίοιτε,grc,1,0.011,no
κιοίτην,grc,1,0.011,no
κίονας,grc,1,0.011,no
κίονες,grc,1,0.011,no
κίονι,grc,1,0.011,no
κίονος,grc,1,0.011,no
κιόντας,grc,1,0.011,no
κιόντε,grc,1,0.011,no
κίρκην,grc,1,0.011,no
κιρνὰς,grc,1,0.011,no
κισσύβιον,grc,1,0.011,no
κίστῃ,grc,1,0.011,no
κιχάνει,grc,1,0.011,no
κιχανόμενοι,grc,1,0.011,no
κιχείη,grc,1,0.011,no
κιχῆναι,grc,1,0.011,no
κιχήσεσθαι,grc,1,0.011,no
κίχῃσι,grc,1,0.011,no
κιχήσομαι,grc,1,0.011,no
κίχλαι,grc,1,0.011,no
κιχὼν,grc,1,0.011,no
κίων,grc,1,0.011,no
κλαῖʼ,grc,1,0.011,no
κλαίεις,grc,1,0.011,no
κλαίετον,grc,1,0.011,no
κλαίῃ,grc,1,0.011,no
κλαίῃσι,grc,1,0.011,no
κλαίομεν,grc,1,0.011,no
κλαιόντεσσι,grc,1,0.011,no
κλαίουσʼ,grc,1,0.011,no
κλάσε,grc,1,0.011,no
κλαυθμὸν,grc,1,0.011,no
κλαῦσε,grc,1,0.011,no
κλαῦσεν,grc,1,0.011,no
κλέα,grc,1,0.011,no
κλείουσιν,grc,1,0.011,no
κλεῖτον,grc,1,0.011,no
κλεῖτόν,grc,1,0.011,no
κλειτοὺς,grc,1,0.011,no
κλείω,grc,1,0.011,no
κλέομαι,grc,1,0.011,no
κλεπτοσύνῃ,grc,1,0.011,no
κληηδόνα,grc,1,0.011,no
κληῖδʼ,grc,1,0.011,no
κληῖδα,grc,1,0.011,no
κληίδεσσιν,grc,1,0.011,no
κληΐδι,grc,1,0.011,no
κληῗδι,grc,1,0.011,no
κληῖδος,grc,1,0.011,no
κληῖσιν,grc,1,0.011,no
κληισταὶ,grc,1,0.011,no
κλῆρόν,grc,1,0.011,no
κλῆρος,grc,1,0.011,no
κλήρῳ,grc,1,0.011,no
κλητοί,grc,1,0.011,no
κλινάμενος,grc,1,0.011,no
κλῖναν,grc,1,0.011,no
κλιντῆρι,grc,1,0.011,no
κλισίας,grc,1,0.011,no
κλισίῃσι,grc,1,0.011,no
κλίσιον,grc,1,0.011,no
κλισμοῖσι,grc,1,0.011,no
κλισμὸν,grc,1,0.011,no
κλιτὺν,grc,1,0.011,no
κλοπίων,grc,1,0.011,no
κλύδων,grc,1,0.011,no
κλυμένην,grc,1,0.011,no
κλυμένοιο,grc,1,0.011,no
κλυτά,grc,1,0.011,no
κλυτίδη,grc,1,0.011,no
κλυτίοιο,grc,1,0.011,no
κλυτοεργὸν,grc,1,0.011,no
κλυτόν,grc,1,0.011,no
κλυτοτέχνην,grc,1,0.011,no
κλυτότοξος,grc,1,0.011,no
κλυτοτόξῳ,grc,1,0.011,no
κλῶθές,grc,1,0.011,no
κνέφαος,grc,1,0.011,no
κνήμας,grc,1,0.011,no
κνήμη,grc,1,0.011,no
κνήμῃσι,grc,1,0.011,no
κνημῖδας,grc,1,0.011,no
κνίση,grc,1,0.011,no
κνισῆεν,grc,1,0.011,no
κνυζηθμῷ,grc,1,0.011,no
κνύζωσεν,grc,1,0.011,no
κνυζώσω,grc,1,0.011,no
κνώδαλον,grc,1,0.011,no
κνωσός,grc,1,0.011,no
κνώσσουσʼ,grc,1,0.011,no
κοίλας,grc,1,0.011,no
κοίλη,grc,1,0.011,no
κοιμᾶθʼ,grc,1,0.011,no
κοιμᾶτʼ,grc,1,0.011,no
κοιμᾶται,grc,1,0.011,no
κοιμηθείη,grc,1,0.011,no
κοιμηθέντε,grc,1,0.011,no
κοιμηθέντες,grc,1,0.011,no
κοιμηθέντι,grc,1,0.011,no
κοιμήσατε,grc,1,0.011,no
κοιμήσατο,grc,1,0.011,no
κοίρανος,grc,1,0.011,no
κοίτῃ,grc,1,0.011,no
κοῖτον,grc,1,0.011,no
κολεὸν,grc,1,0.011,no
κολεῷ,grc,1,0.011,no
κολλητὰς,grc,1,0.011,no
κολλητοῖσιν,grc,1,0.011,no
κόλλοπι,grc,1,0.011,no
κολούει,grc,1,0.011,no
κολούετε,grc,1,0.011,no
κόλπον,grc,1,0.011,no
κόλπους,grc,1,0.011,no
κόλπῳ,grc,1,0.011,no
κομέουσι,grc,1,0.011,no
κομέουσιν,grc,1,0.011,no
κομιδή,grc,1,0.011,no
κομίζει,grc,1,0.011,no
κομίζειν,grc,1,0.011,no
κομιζόμενός,grc,1,0.011,no
κομίσσατο,grc,1,0.011,no
κομίσσῃ,grc,1,0.011,no
κόμισσον,grc,1,0.011,no
κομιῶ,grc,1,0.011,no
κομόωντες,grc,1,0.011,no
κόμπος,grc,1,0.011,no
κονάβησε,grc,1,0.011,no
κονάβιζε,grc,1,0.011,no
κόναβος,grc,1,0.011,no
κόνι,grc,1,0.011,no
κονίη,grc,1,0.011,no
κονίης,grc,1,0.011,no
κόνιν,grc,1,0.011,no
κονίοντες,grc,1,0.011,no
κοντὸν,grc,1,0.011,no
κοπρήσοντες,grc,1,0.011,no
κόπρον,grc,1,0.011,no
κόπτʼ,grc,1,0.011,no
κόπτε,grc,1,0.011,no
κόπτον,grc,1,0.011,no
κόπτοντες,grc,1,0.011,no
κόπτων,grc,1,0.011,no
κόρακος,grc,1,0.011,no
κορεσαίατο,grc,1,0.011,no
κορέσθην,grc,1,0.011,no
κορεσσάμενος,grc,1,0.011,no
κορέσσατο,grc,1,0.011,no
κορέσωνται,grc,1,0.011,no
κορήσατε,grc,1,0.011,no
κορμὸν,grc,1,0.011,no
κόρος,grc,1,0.011,no
κόρυθάς,grc,1,0.011,no
κόρυθος,grc,1,0.011,no
κορυσσόμενος,grc,1,0.011,no
κορυφὰς,grc,1,0.011,no
κορυφῇ,grc,1,0.011,no
κορυφήν,grc,1,0.011,no
κορυφῆς,grc,1,0.011,no
κορῶναι,grc,1,0.011,no
κορώνη,grc,1,0.011,no
κορώνης,grc,1,0.011,no
κοσμηθέντες,grc,1,0.011,no
κοσμηταὶ,grc,1,0.011,no
κοσμήτορι,grc,1,0.011,no
κόσμῳ,grc,1,0.011,no
κοτεσσαμένη,grc,1,0.011,no
κοτεσσάμενος,grc,1,0.011,no
κοτέσσεται,grc,1,0.011,no
κοτυληδονόφιν,grc,1,0.011,no
κουλεῷ,grc,1,0.011,no
κουράων,grc,1,0.011,no
κούρῃς,grc,1,0.011,no
κουριδίας,grc,1,0.011,no
κουριδίῃ,grc,1,0.011,no
κουριδίης,grc,1,0.011,no
κουριδίου,grc,1,0.011,no
κουριδίῳ,grc,1,0.011,no
κουρίζων,grc,1,0.011,no
κουρίξ,grc,1,0.011,no
κούροισιν,grc,1,0.011,no
κοῦρον,grc,1,0.011,no
κουροτέροισιν,grc,1,0.011,no
κουροτρόφος,grc,1,0.011,no
κουφότερον,grc,1,0.011,no
κόψε,grc,1,0.011,no
κράατι,grc,1,0.011,no
κραδάων,grc,1,0.011,no
κραιπνὰ,grc,1,0.011,no
κραιπναί,grc,1,0.011,no
κραιπνοῖσι,grc,1,0.011,no
κραιπνὸν,grc,1,0.011,no
κραιπνῶς,grc,1,0.011,no
κρανείης,grc,1,0.011,no
κρᾶτα,grc,1,0.011,no
κράταιιν,grc,1,0.011,no
κραταιίς,grc,1,0.011,no
κραταιός,grc,1,0.011,no
κραταίπεδον,grc,1,0.011,no
κραταιώ,grc,1,0.011,no
κρατέεις,grc,1,0.011,no
κρατέουσι,grc,1,0.011,no
κρατερὴ,grc,1,0.011,no
κρατερῇ,grc,1,0.011,no
κρατερῆς,grc,1,0.011,no
κρατερῇσι,grc,1,0.011,no
κρατεροῖσι,grc,1,0.011,no
κρατεροῦ,grc,1,0.011,no
κρατερόφρονε,grc,1,0.011,no
κρατερώ,grc,1,0.011,no
κρατερὼ,grc,1,0.011,no
κρατερώνυχες,grc,1,0.011,no
κρατερώτερον,grc,1,0.011,no
κρατός,grc,1,0.011,no
κρείοντος,grc,1,0.011,no
κρεῖσσον,grc,1,0.011,no
κρείσσονες,grc,1,0.011,no
κρεῶν,grc,1,0.011,no
κρῆθεν,grc,1,0.011,no
κρηθῆι,grc,1,0.011,no
κρηθῆος,grc,1,0.011,no
κρῆναί,grc,1,0.011,no
κρηναῖαι,grc,1,0.011,no
κρηνέων,grc,1,0.011,no
κρήνηνδε,grc,1,0.011,no
κρήνης,grc,1,0.011,no
κρῆνον,grc,1,0.011,no
κρήτη,grc,1,0.011,no
κρήτηνδε,grc,1,0.011,no
κρητῆρές,grc,1,0.011,no
κρητῆρσι,grc,1,0.011,no
κρητῆρσιν,grc,1,0.011,no
κριὲ,grc,1,0.011,no
κριθαὶ,grc,1,0.011,no
κριθάς,grc,1,0.011,no
κρίνασθαι,grc,1,0.011,no
κρινάσθων,grc,1,0.011,no
κρίνηται,grc,1,0.011,no
κρινθέντε,grc,1,0.011,no
κρίνοιμι,grc,1,0.011,no
κρίνονται,grc,1,0.011,no
κρίνων,grc,1,0.011,no
κριὸν,grc,1,0.011,no
κριτοὶ,grc,1,0.011,no
κρομύοιο,grc,1,0.011,no
κρονίονος,grc,1,0.011,no
κρονίωνος,grc,1,0.011,no
κρόνου,grc,1,0.011,no
κροτάφοισιν,grc,1,0.011,no
κρουνοὺς,grc,1,0.011,no
κρύσταλλος,grc,1,0.011,no
